layer,head,entropy_mean,entropy_std,rtas_mean,rtas_std
decoder_attn_2,15,3.020044912815094,0.07882411291787803,0.6421551876887679,0.2532973098145563
decoder_attn_20,0,1.8580779547691346,0.04670457775552669,0.26100399820134046,0.07042760260087452
decoder_attn_20,1,2.035018193721771,0.07061189387077295,0.31100156215950847,0.06255926084158783
decoder_attn_20,2,2.465194455385208,0.10995471760159745,0.5597041081637144,0.1307189220424758
decoder_attn_20,3,1.8029652354717254,0.040360728932982405,0.4776355465874076,0.06827396763133443
decoder_attn_20,4,1.8241345653533936,0.019351115663728352,0.5251727780327201,0.07290142898757349
decoder_attn_20,5,2.0822966734170913,0.0677115988688337,0.5188333639129996,0.07073825525951961
decoder_attn_20,6,1.9087269991636275,0.045811073742198165,0.3226870286092162,0.06596096889159135
decoder_attn_20,7,2.0904772794246673,0.0254532242742317,0.46645503606647254,0.07504890357546286
decoder_attn_20,8,2.007835450291634,0.05911514384578387,0.32891986820846797,0.06757128003259057
decoder_attn_20,9,2.075374974370003,0.07496931155159321,0.2936058547720313,0.0952447052378469
decoder_attn_20,10,2.169791413784027,0.10065069070993021,0.4126716621592641,0.08836352064403932
decoder_attn_20,11,2.1202167891263963,0.12586818112792464,0.300684859752655,0.09618214496214962
decoder_attn_20,12,2.0105657778978347,0.13697194738974586,0.34905281342566014,0.10686733361183258
decoder_attn_20,13,2.299865958213806,0.06302735680059462,0.4496334514394402,0.0894594433126439
decoder_attn_20,14,2.46381756067276,0.1405825154308491,0.5103650660440325,0.14396863051806644
decoder_attn_20,15,2.616938058614731,0.11273867240316393,0.48640278600156306,0.13181300547753105
decoder_attn_21,0,1.4394124392271042,0.053124668507077415,0.15177467533387243,0.03462093857320625
decoder_attn_21,1,1.393073114514351,0.03562846969643329,0.12811271994374693,0.04074510930385693
decoder_attn_21,2,1.2150214338302612,0.05696339238293872,0.0766998813394457,0.0371823515054295
